Customer ID,Customer Name,Segment,Region,total_sales,total_profit,order_count,last_order_date,recency_days,avg_order_value,customer_value_segment,recency_segment
EJ-13720,Ed Jacobs,Consumer,Central,92.856,-62.2518,1,2014-12-16,1110,92.856,Low Value,Inactive
EJ-13720,Ed Jacobs,Consumer,East,422.856,15.8571,1,2015-08-13,870,422.856,Medium Value,Inactive
EJ-13720,Ed Jacobs,Consumer,West,1646.4620000000002,433.4123,2,2017-03-03,302,823.2310000000001,High Value,Inactive
EJ-14155,Eva Jacobs,Consumer,East,1517.049,335.3556,1,2016-12-01,394,1517.049,High Value,Inactive
EJ-14155,Eva Jacobs,Consumer,South,48.69,23.8581,1,2017-05-14,230,48.69,Low Value,Inactive
EJ-14155,Eva Jacobs,Consumer,West,1090.952,92.6618,3,2017-11-03,57,363.65066666666667,Medium Value,Active
EK-13795,Eileen Kiefer,Home Office,Central,25.488,4.779,1,2015-12-19,742,25.488,Low Value,Inactive
EK-13795,Eileen Kiefer,Home Office,West,1277.99,92.32759999999999,3,2017-11-16,44,425.99666666666667,High Value,Active
EL-13735,Ed Ludwig,Home Office,Central,86.62,8.662,1,2016-04-22,617,86.62,Low Value,Inactive
EL-13735,Ed Ludwig,Home Office,East,37.66,18.4534,1,2017-10-14,77,37.66,Low Value,Active
EM-13810,Eleni McCrary,Corporate,East,510.634,3.93780000000001,3,2017-08-20,132,170.21133333333333,Medium Value,At Risk
EM-13810,Eleni McCrary,Corporate,West,2056.376,-137.7653,2,2015-07-16,898,1028.188,High Value,Inactive
EM-13825,Elizabeth Moffitt,Corporate,Central,1621.652,373.70779999999996,3,2017-11-05,55,540.5506666666666,High Value,Active
EM-13825,Elizabeth Moffitt,Corporate,East,345.26,154.42139999999998,1,2015-05-31,944,345.26,Medium Value,Inactive
EM-13825,Elizabeth Moffitt,Corporate,South,30.406,11.3366,2,2016-08-27,490,15.203,Low Value,Inactive
EM-13825,Elizabeth Moffitt,Corporate,West,342.28,143.08839999999998,2,2017-05-02,242,171.14,Medium Value,Inactive
EM-13960,Eric Murdock,Consumer,Central,111.76,-1.7688000000000006,1,2015-10-01,821,111.76,Low Value,Inactive
EM-13960,Eric Murdock,Consumer,East,62.604,3.5789999999999997,2,2015-12-28,733,31.302,Low Value,Inactive
EM-13960,Eric Murdock,Consumer,West,759.3399999999999,100.4858,2,2017-08-01,151,379.66999999999996,Medium Value,At Risk
EM-14065,Erin Mull,Consumer,Central,30.336,-17.4432,1,2017-06-04,209,30.336,Low Value,Inactive
EM-14065,Erin Mull,Consumer,East,177.15,62.624599999999994,2,2017-11-13,47,88.575,Low Value,Active
EM-14065,Erin Mull,Consumer,South,21.503999999999998,-5.026800000000001,1,2016-08-13,504,21.503999999999998,Low Value,Inactive
EM-14095,Eudokia Martin,Corporate,East,65.12,16.9312,1,2017-09-08,113,65.12,Low Value,At Risk
EM-14095,Eudokia Martin,Corporate,South,520.03,160.2692,1,2015-08-07,876,520.03,Medium Value,Inactive
EM-14095,Eudokia Martin,Corporate,West,455.892,63.035799999999995,2,2016-11-07,418,227.946,Medium Value,Inactive
EM-14140,Eugene Moren,Home Office,Central,1282.6100000000001,509.11740000000003,1,2016-05-30,579,1282.6100000000001,High Value,Inactive
EM-14140,Eugene Moren,Home Office,East,807.54,271.4153,1,2015-03-07,1029,807.54,Medium Value,Inactive
EM-14140,Eugene Moren,Home Office,West,2498.286,538.8328,4,2017-11-12,48,624.5715,High Value,Active
EM-14200,Evan Minnotte,Home Office,Central,298.116,-4.2588,1,2017-07-25,158,298.116,Low Value,At Risk
EM-14200,Evan Minnotte,Home Office,South,68.706,26.0309,2,2017-03-26,279,34.353,Low Value,Inactive
EN-13780,Edward Nazzal,Consumer,Central,107.53200000000001,47.5668,2,2017-03-18,287,53.766000000000005,Low Value,Inactive
EN-13780,Edward Nazzal,Consumer,East,2091.834,448.5463,2,2016-06-04,574,1045.917,High Value,Inactive
EP-13915,Emily Phan,Consumer,Central,2546.4048,-289.71669999999995,5,2017-11-11,49,509.28095999999994,High Value,Active
EP-13915,Emily Phan,Consumer,East,1958.774,286.2737,3,2017-11-07,53,652.9246666666667,High Value,Active
EP-13915,Emily Phan,Consumer,South,277.242,40.841800000000006,4,2016-12-31,364,69.3105,Low Value,Inactive
EP-13915,Emily Phan,Consumer,West,695.64,107.559,5,2017-12-18,12,139.128,Medium Value,Active
ER-13855,Elpida Rittenbach,Corporate,Central,77.88,22.5852,1,2016-09-06,480,77.88,Low Value,Inactive
ER-13855,Elpida Rittenbach,Corporate,South,1106.924,-322.8988,1,2016-11-04,421,1106.924,Medium Value,Inactive
ER-13855,Elpida Rittenbach,Corporate,West,60.984,4.5738,1,2015-12-21,740,60.984,Low Value,Inactive
ES-14020,Erica Smith,Consumer,Central,117.456,44.046,1,2015-04-20,985,117.456,Low Value,Inactive
ES-14020,Erica Smith,Consumer,East,239.97,71.991,1,2016-06-11,567,239.97,Low Value,Inactive
ES-14020,Erica Smith,Consumer,South,209.568,-23.5764,1,2017-11-20,40,209.568,Low Value,Active
ES-14020,Erica Smith,Consumer,West,2943.4639999999995,910.8328999999999,2,2017-09-15,106,1471.7319999999997,High Value,At Risk
ES-14080,Erin Smith,Corporate,East,2252.476,220.7677,4,2017-12-02,28,563.119,High Value,Active
ES-14080,Erin Smith,Corporate,South,95.616,9.5616,1,2017-09-19,102,95.616,Low Value,At Risk
ES-14080,Erin Smith,Corporate,West,2309.8320000000003,16.336800000000018,4,2016-12-19,376,577.4580000000001,High Value,Inactive
FA-14230,Frank Atkinson,Corporate,Central,80.88,-17.0556,1,2015-02-09,1055,80.88,Low Value,Inactive
FA-14230,Frank Atkinson,Corporate,South,820.42,95.08370000000001,2,2016-11-20,405,410.21,Medium Value,Inactive
FA-14230,Frank Atkinson,Corporate,West,2082.754,442.49480000000005,4,2017-09-24,97,520.6885,High Value,At Risk
FC-14245,Frank Carlisle,Home Office,Central,2377.56,972.2454,1,2016-10-17,439,2377.56,High Value,Inactive
FC-14245,Frank Carlisle,Home Office,East,175.27200000000002,12.8552,2,2017-10-21,70,87.63600000000001,Low Value,Active
FC-14245,Frank Carlisle,Home Office,South,220.056,19.2549,1,2017-09-08,113,220.056,Low Value,At Risk
FC-14245,Frank Carlisle,Home Office,West,645.854,212.8107,3,2017-03-06,299,215.28466666666668,Medium Value,Inactive
FC-14335,Fred Chung,Corporate,Central,209.66400000000002,23.912399999999998,2,2017-06-29,184,104.83200000000001,Low Value,Inactive
FC-14335,Fred Chung,Corporate,East,51.968,-10.3936,1,2015-05-15,960,51.968,Low Value,Inactive
FC-14335,Fred Chung,Corporate,West,3627.734,700.7738,4,2017-02-05,328,906.9335,High Value,Inactive
FG-14260,Frank Gastineau,Home Office,Central,298.464,26.1156,1,2017-07-10,173,298.464,Low Value,At Risk
FG-14260,Frank Gastineau,Home Office,East,903.036,358.2719,4,2017-11-26,34,225.759,Medium Value,Active
FG-14260,Frank Gastineau,Home Office,West,181.644,10.352200000000003,2,2017-10-15,76,90.822,Low Value,Active
FH-14275,Frank Hawley,Corporate,Central,1262.1599999999999,307.97029999999995,3,2017-07-03,180,420.71999999999997,High Value,At Risk
FH-14275,Frank Hawley,Corporate,East,1369.5320000000002,433.2463,2,2017-11-23,37,684.7660000000001,High Value,Active
FH-14275,Frank Hawley,Corporate,South,809.628,125.30260000000001,2,2017-05-13,231,404.814,Medium Value,Inactive
FH-14275,Frank Hawley,Corporate,West,814.952,206.7484,3,2017-09-10,111,271.65066666666667,Medium Value,At Risk
FH-14350,Fred Harton,Consumer,Central,24.816,1.551,1,2015-12-28,733,24.816,Low Value,Inactive
FH-14350,Fred Harton,Consumer,East,189.918,-26.916199999999996,1,2017-06-01,212,189.918,Low Value,Inactive
FH-14350,Fred Harton,Consumer,South,1142.43,364.3753,1,2015-08-23,860,1142.43,Medium Value,Inactive
FH-14350,Fred Harton,Consumer,West,914.12,367.2789,1,2017-02-13,320,914.12,Medium Value,Inactive
FH-14365,Fred Hopkins,Corporate,East,1505.772,230.83180000000002,4,2017-09-29,92,376.443,High Value,At Risk
FH-14365,Fred Hopkins,Corporate,South,426.942,-172.4535,1,2014-10-20,1167,426.942,Medium Value,Inactive
FH-14365,Fred Hopkins,Corporate,West,5054.482,1991.9043,3,2017-12-25,5,1684.8273333333334,High Value,Active
FM-14215,Filia McAdams,Corporate,East,1484.7479999999998,9.635700000000003,5,2017-12-23,7,296.9496,High Value,Active
FM-14215,Filia McAdams,Corporate,South,898.1100000000001,213.9827,2,2016-09-20,466,449.05500000000006,Medium Value,Inactive
FM-14215,Filia McAdams,Corporate,West,73.78,26.062399999999997,3,2017-03-25,280,24.593333333333334,Low Value,Inactive
FM-14290,Frank Merwin,Home Office,Central,65.84,-34.463,1,2017-11-04,56,65.84,Low Value,Active
FM-14290,Frank Merwin,Home Office,East,1803.134,-266.5292,3,2017-07-03,180,601.0446666666667,High Value,At Risk
FM-14290,Frank Merwin,Home Office,South,1446.8400000000001,376.8408,1,2017-11-24,36,1446.8400000000001,High Value,Active
FM-14290,Frank Merwin,Home Office,West,420.384,122.2609,4,2017-11-06,54,105.096,Medium Value,Active
FM-14380,Fred McMath,Consumer,Central,1115.528,136.5001,3,2017-06-25,188,371.8426666666667,Medium Value,Inactive
FM-14380,Fred McMath,Consumer,East,166.55,58.3169,2,2016-12-09,386,83.275,Low Value,Inactive
FM-14380,Fred McMath,Consumer,South,577.236,-11.634899999999998,3,2017-08-07,145,192.412,Medium Value,At Risk
FM-14380,Fred McMath,Consumer,West,663.952,8.3077,1,2016-12-11,384,663.952,Medium Value,Inactive
FO-14305,Frank Olsen,Consumer,Central,209.048,-44.1314,3,2017-11-22,38,69.68266666666666,Low Value,Active
FO-14305,Frank Olsen,Consumer,East,682.216,1.5542999999999996,2,2017-11-14,46,341.108,Medium Value,Active
FO-14305,Frank Olsen,Consumer,South,1547.884,291.26779999999997,3,2016-10-31,425,515.9613333333333,High Value,Inactive
FO-14305,Frank Olsen,Consumer,West,239.29,-33.0938,2,2017-06-08,205,119.645,Low Value,Inactive
FP-14320,Frank Preis,Consumer,Central,1061.328,-140.5778,1,2015-04-13,992,1061.328,Medium Value,Inactive
FP-14320,Frank Preis,Consumer,East,2503.452,450.51590000000004,3,2017-11-07,53,834.484,High Value,Active
FP-14320,Frank Preis,Consumer,West,481.96599999999995,96.50919999999999,4,2017-12-07,23,120.49149999999999,Medium Value,Active
FW-14395,Fred Wasserman,Corporate,East,43.6,12.208,1,2016-09-05,481,43.6,Low Value,Inactive
FW-14395,Fred Wasserman,Corporate,South,19.56,5.4768,1,2015-03-22,1014,19.56,Low Value,Inactive
FW-14395,Fred Wasserman,Corporate,West,16.59,5.8065,1,2017-01-02,362,16.59,Low Value,Inactive
GA-14515,George Ashbrook,Consumer,Central,679.392,55.001400000000004,3,2016-11-26,399,226.46400000000003,Medium Value,Inactive
GA-14515,George Ashbrook,Consumer,East,449.454,82.4374,1,2017-06-24,189,449.454,Medium Value,Inactive
GA-14515,George Ashbrook,Consumer,South,43.68,20.9664,1,2014-11-06,1150,43.68,Low Value,Inactive
GA-14515,George Ashbrook,Consumer,West,2747.25,682.4938,3,2017-08-03,149,915.75,High Value,At Risk
GA-14725,Guy Armstrong,Consumer,Central,712.572,-9.640099999999988,3,2017-12-25,5,237.524,Medium Value,Active
GA-14725,Guy Armstrong,Consumer,East,76.864,15.5488,2,2017-01-01,363,38.432,Low Value,Inactive
GA-14725,Guy Armstrong,Consumer,South,232.57,85.8446,2,2017-08-25,127,116.285,Low Value,At Risk
GA-14725,Guy Armstrong,Consumer,West,376.376,44.9546,4,2017-11-11,49,94.094,Medium Value,Active
GB-14530,George Bell,Corporate,Central,18.72,4.1034,1,2016-12-09,386,18.72,Low Value,Inactive
GB-14530,George Bell,Corporate,East,890.366,-111.82079999999999,4,2017-10-29,62,222.5915,Medium Value,Active
GB-14530,George Bell,Corporate,South,334.95,47.6265,2,2017-04-01,273,167.475,Medium Value,Inactive
GB-14530,George Bell,Corporate,West,324.404,67.928,4,2016-07-02,546,81.101,Medium Value,Inactive
GB-14575,Giulietta Baptist,Consumer,Central,279.9,137.151,1,2017-01-28,336,279.9,Low Value,Inactive
GB-14575,Giulietta Baptist,Consumer,East,260.048,84.81479999999999,2,2016-03-08,662,130.024,Low Value,Inactive
GB-14575,Giulietta Baptist,Consumer,South,4176.34,913.8735,2,2017-12-17,13,2088.17,High Value,Active
GD-14590,Giulietta Dortch,Corporate,East,737.394,-155.2983,1,2016-09-11,475,737.394,Medium Value,Inactive
GD-14590,Giulietta Dortch,Corporate,South,47.32,22.0028,1,2014-05-05,1335,47.32,Low Value,Inactive
GD-14590,Giulietta Dortch,Corporate,West,1103.356,364.2328,2,2017-12-25,5,551.678,Medium Value,Active
GG-14650,Greg Guthrie,Corporate,Central,214.72,0.43760000000000154,2,2017-11-02,58,107.36,Low Value,Active
GG-14650,Greg Guthrie,Corporate,East,57.094,5.6274999999999995,2,2017-04-23,251,28.547,Low Value,Inactive
GG-14650,Greg Guthrie,Corporate,South,157.794,-115.7156,1,2015-04-05,1000,157.794,Low Value,Inactive
GG-14650,Greg Guthrie,Corporate,West,1794.392,122.349,4,2017-11-17,43,448.598,High Value,Active
GH-14410,Gary Hansen,Home Office,Central,1831.9759999999999,-187.1187,3,2017-06-30,183,610.6586666666666,High Value,Inactive
GH-14410,Gary Hansen,Home Office,East,178.20999999999998,45.7104,1,2017-02-17,316,178.20999999999998,Low Value,Inactive
GH-14410,Gary Hansen,Home Office,South,16.218,-10.9566,1,2016-08-09,508,16.218,Low Value,Inactive
GH-14410,Gary Hansen,Home Office,West,793.0630000000001,-424.4686,4,2017-10-16,75,198.26575000000003,Medium Value,Active
GH-14425,Gary Hwang,Consumer,South,12.828,-8.9796,1,2015-12-11,750,12.828,Low Value,Inactive
GH-14425,Gary Hwang,Consumer,West,4160.018,1185.3977,3,2017-11-10,50,1386.6726666666666,High Value,Active
GH-14485,Gene Hale,Corporate,Central,1361.2440000000001,-95.4498,2,2016-12-08,387,680.6220000000001,High Value,Inactive
GH-14665,Greg Hansen,Consumer,Central,146.94080000000002,-5.810200000000001,2,2017-12-28,2,73.47040000000001,Low Value,Active
GK-14620,Grace Kelly,Corporate,Central,489.844,59.4482,2,2017-09-09,112,244.922,Medium Value,At Risk
GK-14620,Grace Kelly,Corporate,East,1793.98,843.1706,1,2016-12-18,377,1793.98,High Value,Inactive
GK-14620,Grace Kelly,Corporate,South,64.68,8.085,1,2015-08-13,870,64.68,Low Value,Inactive
GK-14620,Grace Kelly,Corporate,West,4148.7660000000005,537.8487,5,2016-12-25,370,829.7532000000001,High Value,Inactive
GM-14440,Gary McGarr,Consumer,East,583.412,30.095999999999997,3,2017-10-08,83,194.4706666666667,Medium Value,Active
GM-14440,Gary McGarr,Consumer,South,310.528,17.8716,1,2014-03-21,1380,310.528,Medium Value,Inactive
GM-14440,Gary McGarr,Consumer,West,2688.88,299.2984,3,2017-04-22,252,896.2933333333334,High Value,Inactive
GM-14455,Gary Mitchum,Home Office,Central,1199.408,326.2116,3,2017-12-14,16,399.80266666666665,High Value,Active
GM-14455,Gary Mitchum,Home Office,East,1879.216,467.0698,3,2017-08-06,146,626.4053333333333,High Value,At Risk
GM-14500,Gene McClure,Consumer,Central,131.476,-18.9396,2,2017-07-21,162,65.738,Low Value,At Risk
GM-14500,Gene McClure,Consumer,East,815.134,359.4975,3,2016-06-26,552,271.71133333333336,Medium Value,Inactive
GM-14500,Gene McClure,Consumer,South,9.952,0.9952,1,2015-10-22,800,9.952,Low Value,Inactive
GM-14500,Gene McClure,Consumer,West,299.12,99.7654,4,2017-09-15,106,74.78,Low Value,At Risk
GM-14680,Greg Matthias,Consumer,East,1140.0839999999998,-199.017,3,2017-07-31,152,380.02799999999996,Medium Value,At Risk
GM-14680,Greg Matthias,Consumer,West,2023.544,234.5035,3,2016-06-09,569,674.5146666666667,High Value,Inactive
GM-14695,Greg Maxwell,Corporate,South,4251.92,112.2737,1,2014-04-05,1365,4251.92,High Value,Inactive
GM-14695,Greg Maxwell,Corporate,West,1798.046,76.44980000000001,2,2017-09-04,117,899.023,High Value,At Risk
GP-14740,Guy Phonely,Corporate,East,236.53,31.837600000000002,2,2015-11-26,765,118.265,Low Value,Inactive
GR-14560,Georgia Rosenberg,Corporate,East,1271.42,353.61240000000004,1,2014-11-19,1137,1271.42,High Value,Inactive
GR-14560,Georgia Rosenberg,Corporate,West,12.96,6.2208,1,2014-11-21,1135,12.96,Low Value,Inactive
GT-14635,Grant Thornton,Corporate,East,1183.792,-283.31949999999995,2,2015-11-05,786,591.896,High Value,Inactive
GT-14635,Grant Thornton,Corporate,South,8167.419999999999,-3825.3394000000003,1,2017-11-04,56,8167.419999999999,High Value,Active
GT-14710,Greg Tran,Consumer,Central,1196.8519999999999,83.6012,4,2017-11-24,36,299.21299999999997,High Value,Active
GT-14710,Greg Tran,Consumer,East,9382.934,1749.107,5,2016-06-13,565,1876.5867999999998,High Value,Inactive
GT-14710,Greg Tran,Consumer,West,1240.334,330.7187,2,2016-12-06,389,620.167,High Value,Inactive
GT-14755,Guy Thornton,Consumer,Central,112.912,-39.6382,2,2017-11-26,34,56.456,Low Value,Active
GT-14755,Guy Thornton,Consumer,West,113.524,33.499,2,2016-07-03,545,56.762,Low Value,Inactive
GW-14605,Giulietta Weimer,Consumer,Central,513.861,-34.445100000000004,1,2014-03-01,1400,513.861,Medium Value,Inactive
GW-14605,Giulietta Weimer,Consumer,East,911.0360000000001,-328.52959999999996,2,2017-12-02,28,455.51800000000003,Medium Value,Active
GW-14605,Giulietta Weimer,Consumer,South,435.552,44.5783,2,2016-10-21,435,217.776,Medium Value,Inactive
GW-14605,Giulietta Weimer,Consumer,West,328.57,49.8541,2,2017-07-29,154,164.285,Medium Value,At Risk
GZ-14470,Gary Zandusky,Consumer,Central,513.15,53.654799999999994,2,2016-12-01,394,256.575,Medium Value,Inactive
GZ-14470,Gary Zandusky,Consumer,East,2587.4,875.3225,2,2017-09-17,104,1293.7,High Value,At Risk
GZ-14470,Gary Zandusky,Consumer,South,54.66,18.0378,1,2017-05-06,238,54.66,Low Value,Inactive
GZ-14470,Gary Zandusky,Consumer,West,1199.94,140.7388,4,2017-12-23,7,299.985,High Value,Active
GZ-14545,George Zrebassa,Corporate,East,46.26,12.4902,1,2014-09-28,1189,46.26,Low Value,Inactive
GZ-14545,George Zrebassa,Corporate,West,2408.362,816.1708,3,2017-07-26,157,802.7873333333333,High Value,At Risk
HA-14905,Helen Abelman,Consumer,Central,17.496,-7.4358,1,2015-11-13,778,17.496,Low Value,Inactive
HA-14905,Helen Abelman,Consumer,East,1036.62,194.44060000000002,4,2017-09-10,111,259.155,Medium Value,At Risk
HA-14905,Helen Abelman,Consumer,West,1109.184,83.8526,2,2017-10-22,69,554.592,Medium Value,Active
HA-14920,Helen Andreada,Consumer,Central,393.414,-123.51269999999998,2,2017-09-11,110,196.707,Medium Value,At Risk
HA-14920,Helen Andreada,Consumer,East,14.2,3.3725,1,2017-12-10,20,14.2,Low Value,Active
HA-14920,Helen Andreada,Consumer,South,645.136,78.1812,1,2016-08-09,508,645.136,Medium Value,Inactive
HA-14920,Helen Andreada,Consumer,West,1531.408,141.1035,4,2015-09-07,845,382.852,High Value,Inactive
HD-14785,Harold Dahlen,Home Office,Central,122.05199999999999,-166.87859999999998,1,2014-05-11,1329,122.05199999999999,Low Value,Inactive
HD-14785,Harold Dahlen,Home Office,East,129.308,31.0026,2,2015-11-22,769,64.654,Low Value,Inactive
HE-14800,Harold Engle,Corporate,Central,285.802,86.6671,2,2017-12-18,12,142.901,Low Value,Active
HE-14800,Harold Engle,Corporate,East,597.73,187.7357,2,2017-07-08,175,298.865,Medium Value,At Risk
HF-14995,Herbert Flentye,Consumer,Central,43.85,20.483,1,2017-12-09,21,43.85,Low Value,Active
HF-14995,Herbert Flentye,Consumer,East,430.94,68.6802,1,2016-09-03,483,430.94,Medium Value,Inactive
HF-14995,Herbert Flentye,Consumer,South,825.129,-242.54539999999997,2,2016-11-27,398,412.5645,Medium Value,Inactive
HF-14995,Herbert Flentye,Consumer,West,1233.245,139.5054,3,2016-04-09,630,411.08166666666665,High Value,Inactive
HG-14845,Harry Greene,Consumer,Central,348.92800000000005,123.7276,2,2017-11-06,54,174.46400000000003,Medium Value,Active
HG-14845,Harry Greene,Consumer,East,366.79999999999995,1.6744000000000012,2,2017-10-09,82,183.39999999999998,Medium Value,Active
HG-14845,Harry Greene,Consumer,South,69.9,21.6012,1,2014-04-29,1341,69.9,Low Value,Inactive
HG-14965,Henry Goldwyn,Corporate,Central,1890.866,-2930.8861,2,2017-12-07,23,945.433,High Value,Active
HG-14965,Henry Goldwyn,Corporate,East,289.65999999999997,-67.94839999999999,2,2017-11-04,56,144.82999999999998,Low Value,Active
HG-14965,Henry Goldwyn,Corporate,South,84.64,33.9272,2,2016-01-24,706,42.32,Low Value,Inactive
HG-14965,Henry Goldwyn,Corporate,West,982.476,166.9438,6,2017-03-31,274,163.746,Medium Value,Inactive
HG-15025,Hunter Glantz,Consumer,Central,2132.984,656.5762,3,2017-11-20,40,710.9946666666666,High Value,Active
HG-15025,Hunter Glantz,Consumer,East,350.06,72.3415,2,2017-12-24,6,175.03,Medium Value,Active
HG-15025,Hunter Glantz,Consumer,South,89.32000000000001,19.7976,1,2016-08-13,504,89.32000000000001,Low Value,Inactive
HG-15025,Hunter Glantz,Consumer,West,1117.92,55.896,1,2015-05-14,961,1117.92,Medium Value,Inactive
HH-15010,Hilary Holden,Corporate,West,218.668,86.7342,2,2017-10-19,72,109.334,Low Value,Active
HJ-14875,Heather Jas,Home Office,Central,53.72,13.9672,1,2017-08-26,126,53.72,Low Value,At Risk
